datetime,asset,tf,close,high,low,open,exch,atr_,atr,sma200,fut10,RSI_K,RSI_D,entry_price,exit_price,pnl,size,stop,target,stop_time
2019-09-02 18:10:00,EURUSD,5,1.096555,1.096715,1.096555,1.096615,1,0.00016000000000016001,0.000238900000000003,1.0980088500000003,0.9997902521989321,50.0,52.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 18:15:00,EURUSD,5,1.09651,1.096655,1.09649,1.096555,1,0.00016499999999997073,0.0002389750000000035,1.0979961000000003,0.9998951217955148,49.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 18:20:00,EURUSD,5,1.096645,1.096655,1.096385,1.09651,1,0.00026999999999999247,0.00023970000000000268,1.0979834000000002,0.999799388133808,53.0,51.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 18:25:00,EURUSD,5,1.096625,1.096865,1.09658,1.096645,1,0.0002849999999998687,0.00024032500000000122,1.0979708750000001,0.9998267411375813,52.0,51.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 18:30:00,EURUSD,5,1.096425,1.096645,1.096425,1.096625,1,0.000220000000000109,0.0002405500000000016,1.0979569500000002,0.9999224753175093,47.0,50.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 18:35:00,EURUSD,5,1.096425,1.096515,1.096425,1.096425,1,8.999999999992347e-05,0.00023987500000000162,1.097943075,1.0001322479877786,47.0,50.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 18:40:00,EURUSD,5,1.096425,1.096575,1.096305,1.096425,1,0.00026999999999999247,0.00023977500000000096,1.0979281500000002,0.9999635177964749,47.0,49.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 18:45:00,EURUSD,5,1.09693,1.096955,1.096385,1.096425,1,0.0005699999999999594,0.0002416000000000007,1.0979167500000002,1.0000227908800015,60.0,51.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 18:50:00,EURUSD,5,1.09699,1.097095,1.096775,1.09693,1,0.00031999999999987594,0.0002422000000000002,1.0979064,0.9996900609850591,61.0,52.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 18:55:00,EURUSD,5,1.09677,1.097005,1.096755,1.09699,1,0.0002500000000000835,0.00024305000000000022,1.09789515,0.9998586759302314,54.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:00:00,EURUSD,5,1.09705,1.097075,1.096725,1.09677,1,0.0003500000000000725,0.00024427500000000045,1.0978852250000002,0.9995487899366482,60.0,56.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:05:00,EURUSD,5,1.09722,1.09722,1.09699,1.09705,1,0.0002300000000001745,0.00024500000000000075,1.0978760250000001,0.9993529100818432,63.0,60.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:10:00,EURUSD,5,1.097415,1.09749,1.097185,1.09722,1,0.0003049999999999997,0.00024580000000000045,1.097867925,0.9992983511251441,66.0,61.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:15:00,EURUSD,5,1.097445,1.09753,1.097335,1.097415,1,0.00019499999999994522,0.0002459750000000005,1.0978598000000002,0.9992528099358055,67.0,62.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:20:00,EURUSD,5,1.097365,1.097565,1.09731,1.097445,1,0.0002549999999998942,0.0002464999999999995,1.0978510750000001,0.999143402605332,64.0,64.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:25:00,EURUSD,5,1.097165,1.097425,1.09716,1.097365,1,0.00026500000000018176,0.00024762500000000023,1.097841325,0.9993255344455939,58.0,64.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:30:00,EURUSD,5,1.09724,1.097255,1.097005,1.097165,1,0.0002500000000000835,0.0002481250000000013,1.0978314500000002,0.9992572272246728,60.0,63.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:35:00,EURUSD,5,1.096885,1.097305,1.096885,1.09724,1,0.0004199999999998649,0.00024924999999999974,1.0978205749999999,1.000041025267006,50.0,60.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:40:00,EURUSD,5,1.09696,1.096975,1.096845,1.096885,1,0.00012999999999996348,0.00024919999999999944,1.0978102499999998,1.0000273483080513,52.0,57.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:45:00,EURUSD,5,1.096885,1.09704,1.096865,1.09696,1,0.00017500000000003624,0.0002493999999999996,1.0977992749999999,0.9998951576509842,50.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:50:00,EURUSD,5,1.097155,1.097165,1.096825,1.096885,1,0.00034000000000000696,0.00025017500000000027,1.0977901749999999,0.9999042979342025,56.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 19:55:00,EURUSD,5,1.097365,1.097365,1.097095,1.097155,1,0.00026999999999999247,0.00025042499999999965,1.0977830249999998,0.9998678652955034,60.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:00:00,EURUSD,5,1.09694,1.097365,1.0969,1.097365,1,0.0004649999999999377,0.0002519249999999995,1.0977729499999997,1.0004330227724396,50.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:05:00,EURUSD,5,1.097075,1.097085,1.096935,1.09694,1,0.0001500000000000945,0.00025177499999999966,1.0977635499999998,1.0003372604425405,53.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:10:00,EURUSD,5,1.09704,1.097165,1.09704,1.097075,1,0.00012499999999993072,0.00025157499999999943,1.0977533749999997,1.0002962517319332,52.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:15:00,EURUSD,5,1.096955,1.097065,1.09695,1.09704,1,0.00011499999999986521,0.0002511249999999987,1.097743425,1.0001914390289484,50.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:20:00,EURUSD,5,1.09695,1.09699,1.096945,1.096955,1,4.4999999999850715e-05,0.0002506499999999978,1.09773345,1.0002643693878481,50.0,51.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:25:00,EURUSD,5,1.096905,1.096955,1.09688,1.09695,1,7.49999999998252e-05,0.00024987499999999717,1.097723125,0.99998176688045,49.0,51.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:30:00,EURUSD,5,1.09683,1.096925,1.09681,1.096905,1,0.00011499999999986521,0.0002483499999999961,1.0977135999999998,1.0001185233810161,47.0,50.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:35:00,EURUSD,5,1.09687,1.096875,1.09683,1.09683,1,4.500000000007276e-05,0.00024777499999999674,1.0977041499999998,1.0000136752760127,48.0,49.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:40:00,EURUSD,5,1.0969,1.09691,1.09687,1.09687,1,4.0000000000040004e-05,0.0002468249999999972,1.0976952749999997,1.0002324733339412,49.0,49.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:45:00,EURUSD,5,1.096915,1.09692,1.0969,1.0969,1,1.999999999990898e-05,0.00024579999999999714,1.0976870249999997,1.0004102414498843,49.0,48.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:50:00,EURUSD,5,1.09692,1.09692,1.09691,1.096915,1,9.999999999843467e-06,0.00024514999999999623,1.097678475,1.0000182328702185,50.0,49.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 20:55:00,EURUSD,5,1.09693,1.096995,1.096915,1.09692,1,7.999999999985796e-05,0.0002444749999999951,1.097668975,1.0001321871040085,50.0,49.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:00:00,EURUSD,5,1.097005,1.09701,1.096915,1.09693,1,9.499999999995623e-05,0.00024419999999999444,1.0976593749999999,1.0000319050505695,53.0,50.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:05:00,EURUSD,5,1.097015,1.097045,1.097005,1.097005,1,4.0000000000040004e-05,0.00024337499999999457,1.0976490749999999,0.9999453061261695,53.0,51.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:10:00,EURUSD,5,1.097045,1.097045,1.097005,1.097015,1,4.0000000000040004e-05,0.00024277499999999396,1.0976385499999999,0.9999134037345779,54.0,52.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:15:00,EURUSD,5,1.09706,1.097065,1.09704,1.097045,1,2.4999999999941735e-05,0.00024217499999999338,1.0976277249999997,0.9998587132882432,55.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:20:00,EURUSD,5,1.097045,1.09708,1.097045,1.09706,1,3.500000000000725e-05,0.00024202499999999348,1.0976166749999998,0.9998040189782551,54.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:25:00,EURUSD,5,1.096975,1.097045,1.096975,1.097045,1,7.00000000000145e-05,0.00024084999999999358,1.0976060749999998,0.9999042822306798,51.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:30:00,EURUSD,5,1.09695,1.09699,1.09695,1.096975,1,3.999999999981796e-05,0.00024007499999999184,1.0975944999999998,0.9999544190710605,49.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:35:00,EURUSD,5,1.096955,1.096955,1.09695,1.09695,1,4.999999999810711e-06,0.00023904999999999066,1.0975837249999998,0.9999635354230576,50.0,52.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:40:00,EURUSD,5,1.096955,1.09696,1.09695,1.096955,1,9.999999999843467e-06,0.00023854999999998962,1.097573175,0.9999680934951752,50.0,51.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:45:00,EURUSD,5,1.097015,1.09711,1.09695,1.096955,1,0.00015999999999993797,0.00023812499999998905,1.0975638499999998,0.9999225170120736,53.0,51.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:50:00,EURUSD,5,1.097105,1.097115,1.096975,1.097015,1,0.000140000000000029,0.00023807499999998872,1.09755495,0.9999088510215521,58.0,52.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 21:55:00,EURUSD,5,1.09697,1.097105,1.09696,1.097105,1,0.00014500000000006175,0.00023797499999998916,1.097545375,1.0000410220881155,50.0,52.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:00:00,EURUSD,5,1.09704,1.097055,1.09697,1.09697,1,8.499999999989072e-05,0.00023769999999998848,1.09753675,1.000004557718953,53.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:05:00,EURUSD,5,1.09697,1.09704,1.096965,1.09704,1,7.500000000004725e-05,0.00023729999999998918,1.097527275,1.0000820441762308,50.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:10:00,EURUSD,5,1.097015,1.09704,1.096965,1.09697,1,7.500000000004725e-05,0.00023677499999998907,1.09751845,1.0000273469369152,52.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:15:00,EURUSD,5,1.097055,1.097095,1.09701,1.097015,1,8.499999999989072e-05,0.00023639999999998883,1.0975091,0.9999270774938359,54.0,52.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:20:00,EURUSD,5,1.09705,1.09708,1.097045,1.097055,1,3.500000000000725e-05,0.00023609999999998799,1.097499475,0.9999088464518482,54.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:25:00,EURUSD,5,1.09705,1.09706,1.09705,1.09705,1,9.999999999843467e-06,0.00023549999999998626,1.0974896499999998,0.9999134041292556,54.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:30:00,EURUSD,5,1.097065,1.097075,1.09705,1.09705,1,2.4999999999941735e-05,0.00023447499999998622,1.0974789249999999,0.9998997324679941,55.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:35:00,EURUSD,5,1.09707,1.097075,1.09705,1.097065,1,2.4999999999941735e-05,0.00023377499999998607,1.0974689749999997,0.9999498664624865,55.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:40:00,EURUSD,5,1.097055,1.09707,1.09704,1.09707,1,2.999999999997449e-05,0.00023292499999998605,1.0974582999999998,1.0000455765663527,54.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:45:00,EURUSD,5,1.09706,1.097065,1.097055,1.097055,1,1.0000000000065512e-05,0.00023227499999998625,1.0974471749999999,0.9999179625544639,54.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:50:00,EURUSD,5,1.09702,1.09706,1.09702,1.09706,1,3.999999999981796e-05,0.00023177499999998518,1.0974363749999998,1.000018231208182,51.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 22:55:00,EURUSD,5,1.097015,1.09704,1.097015,1.09702,1,2.4999999999941735e-05,0.00023159999999998514,1.0974253999999997,0.9999589795946272,50.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:00:00,EURUSD,5,1.097045,1.097085,1.09696,1.097015,1,0.00012500000000015277,0.00023169999999998582,1.0974148499999998,0.9999726538109194,53.0,52.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:05:00,EURUSD,5,1.097015,1.097065,1.096965,1.097045,1,9.999999999998899e-05,0.00023134999999998573,1.09740355,1.0000364625825533,50.0,52.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:10:00,EURUSD,5,1.09694,1.09706,1.09691,1.097015,1,0.00014999999999987246,0.00023127499999998525,1.0973923249999997,1.0001002789578282,44.0,50.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:15:00,EURUSD,5,1.09687,1.09695,1.096865,1.09694,1,8.500000000011276e-05,0.00023107499999998503,1.0973811999999996,1.000164103312152,39.0,47.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:20:00,EURUSD,5,1.096895,1.096935,1.09685,1.09687,1,8.499999999989072e-05,0.0002310999999999852,1.0973703249999995,1.0001549829290861,41.0,45.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:25:00,EURUSD,5,1.09711,1.097335,1.09686,1.096895,1,0.0004750000000000032,0.00023294999999998512,1.0973608499999994,0.9999635405747828,58.0,46.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:30:00,EURUSD,5,1.09689,1.097115,1.09687,1.09711,1,0.00024500000000005073,0.00023372499999998575,1.0973502499999994,1.0001504252933293,44.0,45.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:35:00,EURUSD,5,1.096775,1.096935,1.096755,1.09689,1,0.000180000000000069,0.00023444999999998605,1.0973389249999996,1.000259852750108,39.0,44.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:40:00,EURUSD,5,1.096755,1.096825,1.09672,1.096775,1,0.00010500000000002174,0.00023419999999998553,1.0973270749999997,1.0002416218754417,38.0,44.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:45:00,EURUSD,5,1.0968,1.09691,1.096355,1.096755,1,0.0005550000000000832,0.00023662499999998587,1.0973154749999996,1.0001960247994166,41.0,44.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:50:00,EURUSD,5,1.09677,1.09692,1.09675,1.0968,1,0.00017000000000000348,0.00023689999999998546,1.0973042749999997,1.000250736252815,40.0,40.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-02 23:55:00,EURUSD,5,1.09678,1.096995,1.096585,1.09677,1,0.00041000000000002146,0.00023849999999998596,1.0972927749999997,1.0002142635715459,41.0,40.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 00:15:00,EURUSD,5,1.096845,1.096925,1.096795,1.096925,1,0.00012999999999996348,0.00023847499999998578,1.0972811249999996,1.0000866120554863,45.0,41.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 00:20:00,EURUSD,5,1.097,1.097065,1.096785,1.096845,1,0.000280000000000058,0.0002390749999999864,1.0972700499999997,0.9998814949863264,54.0,44.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 00:25:00,EURUSD,5,1.096975,1.097055,1.096805,1.097,1,0.00024999999999986144,0.0002398499999999859,1.0972585999999998,0.9999270721757559,53.0,47.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 00:30:00,EURUSD,5,1.097035,1.097085,1.096925,1.096975,1,0.00016000000000016001,0.00024004999999998721,1.0972479499999996,1.0000683660958858,56.0,50.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 00:35:00,EURUSD,5,1.09708,1.097285,1.096955,1.097035,1,0.0003300000000001635,0.0002413249999999889,1.0972373249999996,0.9998268129944944,58.0,53.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 00:40:00,EURUSD,5,1.097075,1.097225,1.097055,1.09708,1,0.00017000000000000348,0.00024127499999998859,1.0972275499999997,0.9997265455871295,58.0,56.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 00:45:00,EURUSD,5,1.0971,1.09714,1.096995,1.097075,1,0.00014500000000006175,0.00024112499999998872,1.0972187749999998,0.9996855345911949,59.0,57.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 00:50:00,EURUSD,5,1.09708,1.097135,1.097015,1.0971,1,0.00011999999999989797,0.00024127499999998859,1.0972102,0.9997447770445181,58.0,58.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 00:55:00,EURUSD,5,1.096985,1.097125,1.096965,1.09708,1,0.00015999999999993797,0.0002410749999999884,1.0972011249999998,0.9998040082590007,51.0,57.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:00:00,EURUSD,5,1.09689,1.09702,1.09681,1.096985,1,0.00021000000000004349,0.0002415999999999885,1.0971917499999997,0.999899716471114,45.0,54.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:05:00,EURUSD,5,1.096765,1.096905,1.09669,1.09689,1,0.00021500000000007624,0.00024189999999998823,1.0971813999999998,1.0000729417878944,39.0,50.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:10:00,EURUSD,5,1.096705,1.096805,1.096705,1.096765,1,9.999999999998899e-05,0.00024169999999998804,1.0971705999999997,1.0002689875581856,36.0,46.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:15:00,EURUSD,5,1.096695,1.096745,1.096665,1.096705,1,8.000000000008001e-05,0.00024147499999998878,1.0971598999999999,1.0002553125527152,35.0,41.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:20:00,EURUSD,5,1.096665,1.096785,1.096665,1.096695,1,0.00011999999999989797,0.00024157499999998832,1.0971490999999998,1.0003373865309826,34.0,38.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:25:00,EURUSD,5,1.09668,1.096685,1.0966,1.096665,1,8.499999999989072e-05,0.0002413999999999883,1.0971379499999998,1.0003647372068425,35.0,36.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:30:00,EURUSD,5,1.0966,1.09668,1.0966,1.09668,1,8.000000000008001e-05,0.0002411249999999876,1.0971260499999997,1.0004331570308225,32.0,34.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:35:00,EURUSD,5,1.09665,1.09668,1.096555,1.0966,1,0.00012500000000015277,0.00024114999999998776,1.0971147749999997,1.0004103405826836,36.0,34.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:40:00,EURUSD,5,1.096605,1.096675,1.096585,1.09665,1,9.000000000014552e-05,0.0002411249999999876,1.0971033499999998,1.0004331550558314,34.0,34.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:45:00,EURUSD,5,1.096665,1.096665,1.096575,1.096605,1,8.999999999992347e-05,0.0002408499999999869,1.0970928749999997,1.0002917937565257,39.0,35.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:50:00,EURUSD,5,1.096695,1.096755,1.096635,1.096665,1,0.00011999999999989797,0.0002406499999999867,1.097082975,1.0001778069563552,42.0,37.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 01:55:00,EURUSD,5,1.096635,1.096695,1.09662,1.096695,1,7.500000000004725e-05,0.00023947499999998678,1.0970716999999999,1.0001185444564509,38.0,38.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:00:00,EURUSD,5,1.096515,1.096645,1.096485,1.096635,1,0.00016000000000016001,0.00023967499999998809,1.0970596499999998,1.0001732762433713,33.0,37.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:05:00,EURUSD,5,1.09651,1.09652,1.096465,1.096515,1,5.499999999991623e-05,0.00023894999999998778,1.0970468249999998,1.000168717111563,33.0,37.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:10:00,EURUSD,5,1.09651,1.096545,1.096485,1.09651,1,6.000000000017103e-05,0.00023769999999998848,1.0970343249999999,1.000141357579958,33.0,36.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:15:00,EURUSD,5,1.096445,1.096525,1.096405,1.09651,1,0.00011999999999989797,0.0002373499999999884,1.0970211749999996,1.0002143290361123,30.0,33.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:20:00,EURUSD,5,1.096485,1.096515,1.096445,1.096445,1,7.00000000000145e-05,0.00023672499999998875,1.0970086249999997,1.0001048805957218,34.0,33.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:25:00,EURUSD,5,1.096415,1.096525,1.096415,1.096485,1,0.0001100000000000545,0.00023647499999998822,1.0969960749999996,1.0002143349005623,30.0,32.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:30:00,EURUSD,5,1.09648,1.096505,1.096375,1.096415,1,0.00012999999999996348,0.0002360249999999886,1.0969836249999998,1.0001140011673721,36.0,33.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:35:00,EURUSD,5,1.096215,1.09652,1.096195,1.09648,1,0.0003249999999999087,0.00023552499999998866,1.0969708749999998,1.00041050341402,26.0,31.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:40:00,EURUSD,5,1.096255,1.09627,1.096205,1.096215,1,6.499999999998174e-05,0.0002334999999999887,1.0969603999999997,1.0004013664703924,30.0,31.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:45:00,EURUSD,5,1.096305,1.09636,1.096255,1.096255,1,0.00010500000000002174,0.00023314999999998865,1.0969498999999998,1.0003010111237292,33.0,31.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:50:00,EURUSD,5,1.09651,1.09652,1.096305,1.096305,1,0.0002149999999998542,0.00023227499999998847,1.0969412249999997,1.000004559921934,46.0,34.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 02:55:00,EURUSD,5,1.096445,1.09651,1.096405,1.09651,1,0.00010500000000002174,0.00023109999999998965,1.0969326249999998,1.0000592824993504,43.0,36.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 03:00:00,EURUSD,5,1.095735,1.096455,1.095725,1.096445,1,0.0007299999999998974,0.0002333249999999887,1.0969192249999997,1.0007072878022516,25.0,35.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 03:05:00,EURUSD,5,1.09566,1.095905,1.09561,1.095735,1,0.0002949999999999342,0.0002307999999999877,1.0969074749999999,1.0007164631363743,24.0,34.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 03:10:00,EURUSD,5,1.095855,1.09594,1.09561,1.09566,1,0.00032999999999994145,0.00022977499999998763,1.0968950249999998,1.0005748935762486,33.0,34.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 03:15:00,EURUSD,5,1.09581,1.09597,1.09568,1.095855,1,0.0002900000000001235,0.00022967499999998809,1.09688185,1.0005521030105584,32.0,31.0,0.0,0.0,0.0,0,0.0,0.0,
2019-09-03 03:20:00,EURUSD,5,1.095705,1.09582,1.095695,1.09581,1,0.00012499999999993072,0.00022914999999998798,1.0968679499999998,1.0007073071675314,30.0,29.0,0.0,0.0,0.0,0,0.0,0.0,
